slide_id,requirement_id,question_id,requirement_text,covered,coverage_method,evidence_ref,test_id,report_section
15,SLIDE_15_04,Q3,Hypothèse H3.2,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_05,Q3,"Le meilleur signal “pédestre” n’est pas un niveau de prix, mais une combinaison de tendance",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_06,Q3,"La Phase 3 est crédible si la tendance des heures à prix très bas ou négatifs s’infléchit, tout en observant que la pénétration VRE continue de croître",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_07,Q3,Hypothèse H3.3,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_08,Q3,"Le mécanisme d’adaptation peut venir de plusieurs leviers, et il faut les séparer pour ne pas confondre les causes",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_09,Q3,"Le levier peut être une hausse de la demande utile aux bonnes heures, une hausse de flexibilité, une réduction de rigidité, un recours plus systématique au curtailment, ou une amélioration des interconnexions",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_10,Q3,Hypothèse H3.4,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_11,Q3,"Si l’IR est élevé, la Phase 3 est plus difficile à atteindre car une partie du surplus est “structurelle” et non liée au PV",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_12,Q3,Cela implique que l’adaptation ne peut pas reposer uniquement sur des batteries couplées au PV,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_13,Q3,Définitions rappelées,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_14,Q3,SR mesure le surplus brut,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_15,Q3,FAR mesure l’absorption de ce surplus,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_16,Q3,IR mesure la rigidité en creux,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_17,Q3,TTL mesure un niveau haut de prix sur heures non-surplus,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
15,SLIDE_15_18,Q3,Le capture ratio PV mesure la valeur relative captée par le PV.,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-02; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01,Q3-H-01; Q3-H-02; Q3-S-01; Q3-S-02,Q3
16,SLIDE_16_01,Q3,"Question 3 — Tests empiriques (preuve historique multi-pays, sans usine à gaz) Test T3.1",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_02,Q3,Détection d’un retournement de tendance,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_03,Q3,"On calcule, par pays et par année, le nombre d’heures à prix négatifs et le nombre d’heures sous un seuil très bas",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_04,Q3,On teste si la pente sur 3 ans devient négative alors que la pénétration VRE continue de monter,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_05,Q3,Test T3.2,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_06,Q3,Test de cohérence économique,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_07,Q3,On vérifie que la baisse des heures négatives n’est pas due à un choc exogène temporaire,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_08,Q3,On exclut les années “anormales” ou on les traite à part,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_09,Q3,On exige un signal sur plusieurs années consécutives,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_10,Q3,Test T3.3,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_11,Q3,Décomposition par leviers,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_12,Q3,On relie le retournement à des variables explicatives simples,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_13,Q3,"On compare l’évolution de SR, FAR, IR et des capacités plausibles de flexibilité",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_14,Q3,"Si le retournement est observé alors que SR continue d’augmenter et que FAR n’augmente pas, l’hypothèse “flex” est fragile",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_15,Q3,Test T3.4,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_16,Q3,Test “capture ratio”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_17,Q3,On observe si la pente de dégradation du capture ratio PV cesse de s’aggraver quand les signaux de surplus se stabilisent,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_18,Q3,La Phase 3 est crédible si la dégradation ralentit parce que la distribution des prix en heures PV se redresse,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_19,Q3,Définitions rappelées,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_20,Q3,FAR est la part du surplus absorbée,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_21,Q3,SR est la part de surplus brut,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_22,Q3,IR caractérise la place occupée par la production rigide en creux,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
16,SLIDE_16_23,Q3,TTL décrit l’ancre “thermique” sur heures non-surplus.,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-H-01,Q3-H-01,Q3
17,SLIDE_17_01,Q3,"Question 3 — Scénarios prospectifs (pragmatiques, cohérents, et limités en nombre) Objectif des scénarios",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_02,Q3,Les scénarios ne cherchent pas à “prévoir le spot”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_03,Q3,Ils servent à tester des conditions de bascule,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_04,Q3,On construit une petite grille de scénarios cohérents et lisibles,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_05,Q3,Scénario S3.A “Demande utile”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_06,Q3,On augmente la demande annuelle et surtout la demande sur les heures de surplus PV,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_07,Q3,On observe l’effet sur SR et sur le capture ratio PV,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_08,Q3,Scénario S3.B “Flex”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_09,Q3,"On augmente les puits de flexibilité (batteries, pompage, effacement) et on mesure l’impact sur FAR, sur la fréquence des heures négatives, et sur le capture ratio PV",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_10,Q3,Scénario S3.C “Moins de rigidité”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_11,Q3,"On réduit le must-run effectif en creux ou on augmente sa modulation, ce qui diminue IR",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_12,Q3,On mesure l’impact sur SR et sur la probabilité de prix négatifs,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_13,Q3,Scénario S3.D “Interconnexions et export”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_14,Q3,"On teste une capacité d’export additionnelle, en restant prudent sur la synchronisation des surplus entre pays",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_15,Q3,Définitions rappelées,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_16,Q3,SR et FAR décrivent la mécanique physique surplus-absorption,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_17,Q3,IR décrit une contrainte structurelle,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
17,SLIDE_17_18,Q3,TTL définit le niveau de prix “haut” qui conditionne les spreads et donc l’intérêt économique des flexibilités.,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-01; outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-01; Q3-S-02,Q3
18,SLIDE_18_01,Q3,"Question 3 — Limites, points d’attention, et règles de prudence Limite L3.1",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_02,Q3,Endogénéité,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_03,Q3,"En réalité, la montée de la flex est souvent une réponse au stress",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_04,Q3,Un simple lien statistique ne prouve pas le mécanisme causal,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_05,Q3,Il faut trianguler avec des événements concrets et des ordres de grandeur,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_06,Q3,Limite L3.2,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_07,Q3,Confusion entre adaptation et choc temporaire,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_08,Q3,"Un retournement peut venir d’une météo atypique, d’une crise combustible, ou d’un événement système",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_09,Q3,Il faut donc exiger un signal sur plusieurs années et sur plusieurs indicateurs,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_10,Q3,Limite L3.3,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_11,Q3,Mesure imparfaite de la flexibilité,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_12,Q3,Certaines flexibilités sont peu visibles dans les données publiques,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_13,Q3,Cela peut biaiser l’estimation du FAR,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_14,Q3,Limite L3.4,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_15,Q3,Synchronisation régionale,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_16,Q3,Les interconnexions ne sont une soupape que si les surplus ne sont pas simultanés,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_17,Q3,C’est une hypothèse à tester pays par pays,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_18,Q3,Définitions rappelées,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_19,Q3,FAR peut être “surestimé” si on compte des puits qui ne sont pas disponibles aux bonnes heures,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_20,Q3,IR peut masquer que le surplus n’est pas d’origine PV,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
18,SLIDE_18_21,Q3,"TTL peut bouger fortement avec le gaz et le CO2, ce qui change la lecture économique sans changer la physique du surplus.",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_01,Q3,"Question 3 — Livrable attendu (clair, auditable, directement utilisable par un CEO) Livrable principal",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_02,Q3,"Une fiche “règles de bascule Phase 2 → Phase 3” par pays, avec des critères simples, chiffrés, et une logique d’attribution des causes",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_03,Q3,Contenu minimal de la fiche,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_04,Q3,"La fiche explicite un seuil de FAR durable, une condition sur la tendance des heures négatives, et une lecture conjointe SR-IR pour distinguer “surplus PV” et “surplus structurel”",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_05,Q3,Livrable “inversion”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_06,Q3,Un mini-calculateur qui répond à “Que faudrait-il pour inverser la trajectoire”,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_07,Q3,Il donne des ordres de grandeur,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_08,Q3,"Il traduit une hausse de demande ciblée, une baisse de rigidité, ou un ajout de flexibilité en impact sur SR, FAR et capture ratio PV",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_09,Q3,Définitions rappelées,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_10,Q3,Le capture ratio PV est la valeur relative captée par le PV,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_11,Q3,SR quantifie la taille du problème,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_12,Q3,FAR quantifie la réponse du système,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_13,Q3,IR explique la contrainte structurelle,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
19,SLIDE_19_14,Q3,TTL sert de repère économique pour l’intérêt des flexibilités.,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q3\test_ledger.csv#test_id=Q3-S-02,Q3-S-02,Q3
20,SLIDE_20_01,Q4,"Question 4 (Batteries) — Définition précise du problème La question vise à quantifier combien de batteries il faut pour “neutraliser” la dégradation de valeur liée au surplus, et comment ce besoin dépend du coût des batteries, du CO2, et du rôle résiduel du thermique",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-01; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-02; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-S-01,Q4-H-01; Q4-H-02; Q4-S-01; Q4-S-02,Q4
20,SLIDE_20_02,Q4,L’enjeu est de trouver un langage simple,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-01; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-02; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-S-01,Q4-H-01; Q4-H-02; Q4-S-01; Q4-S-02,Q4
20,SLIDE_20_03,Q4,On exprime le besoin de batteries comme une combinaison de puissance et d’énergie,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-01; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-02; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-S-01,Q4-H-01; Q4-H-02; Q4-S-01; Q4-S-02,Q4
20,SLIDE_20_04,Q4,Définitions clés,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-01; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-02; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-S-01,Q4-H-01; Q4-H-02; Q4-S-01; Q4-S-02,Q4
20,SLIDE_20_05,Q4,Une batterie se caractérise par une puissance (GW) et une énergie (GWh),yes,question_fallback,outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-01; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-02; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-S-01,Q4-H-01; Q4-H-02; Q4-S-01; Q4-S-02,Q4
20,SLIDE_20_06,Q4,La durée équivalente est l’énergie divisée par la puissance,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-01; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-02; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-S-01,Q4-H-01; Q4-H-02; Q4-S-01; Q4-S-02,Q4
20,SLIDE_20_07,Q4,Le rendement aller-retour réduit l’énergie utile restituée,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-01; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-H-02; outputs\combined\FULL_20260210_150853\Q4\test_ledger.csv#test_id=Q4-S-01,Q4-H-01; Q4-H-02; Q4-S-01; Q4-S-02,Q4
